state,license_number,legal_name,dba,address,city,state_code,zip,issue_date,expiration_date,status,license_type,source_file_name,parsed_at
Washington,605635160,MARKET PL X SMOKEWIDOW,,427 E SMITH ST,KENT,WA,98030,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,UNION 76,,2421 148TH AVE NE,BELLEVUE,WA,98007,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605647412,365 MART,,18733 HIGHWAY 99,LYNNWOOD,WA,98037,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605647412,365 MART,,18733 HIGHWAY 99,LYNNWOOD,WA,98037,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,HUNGRY BEAR MARKET,,22121 SE 56TH ST,ISSAQUAH,WA,98027,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,HUNGRY BEAR MARKET,,22121 SE 56TH ST,ISSAQUAH,WA,98027,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,HUNGRY BEAR MARKET,,22121 SE 56TH ST,ISSAQUAH,WA,98027,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,UNION 76,,2421 148TH AVE NE,BELLEVUE,WA,98007,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,BROWN BEAR CAR WASH,,800 S GRADY WAY,RENTON,WA,98055,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,BROWN BEAR CAR WASH #5474,,14801 NE 8TH ST,BELLEVUE,WA,98007,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,BROWN BEAR CAR WASH,,800 S GRADY WAY,RENTON,WA,98055,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600329251,VASHON THRIFTWAY,,9740 SW BANK RD,VASHON,WA,98070,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605502296,SNO-PINE AVE 76,,235 PINE AVE,SNOHOMISH,WA,98290,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605502296,SNO-PINE AVE 76,,235 PINE AVE,SNOHOMISH,WA,98290,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605502296,SNO-PINE AVE 76,,235 PINE AVE,SNOHOMISH,WA,98290,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602485706,ADI FOODMART,,1606 W BROADWAY AVE,MOSES LAKE,WA,98837,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605635160,MARKET PL X SMOKEWIDOW,,427 E SMITH ST,KENT,WA,98030,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605635160,MARKET PL X SMOKEWIDOW,,427 E SMITH ST,KENT,WA,98030,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604731474,WORLDWIDE VAPE,,10601 KING WILLIAM DR,DALLAS,TX,75220,,2026-03-31,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605507983,PNW VAPE AND SMOKE,,8510 SOUTH TACOMA WAY,LAKEWOOD,WA,98499,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605507983,PNW VAPE AND SMOKE,,8510 SOUTH TACOMA WAY,LAKEWOOD,WA,98499,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605507983,PNW VAPE AND SMOKE,,8510 SOUTH TACOMA WAY,LAKEWOOD,WA,98499,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603201862,"A'S WINE, SPIRITS, & BEER",,5700 100TH ST SW STE 470,LAKEWOOD,WA,98499,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603201862,"A'S WINE, SPIRITS, & BEER",,5700 100TH ST SW STE 470,LAKEWOOD,WA,98499,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603201862,"A'S WINE, SPIRITS, & BEER",,5700 100TH ST SW STE 470,LAKEWOOD,WA,98499,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604731232,DONALD STORE,,2600 DONALD WAPATO RD,WAPATO,WA,98951,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604731232,DONALD STORE,,2600 DONALD WAPATO RD,WAPATO,WA,98951,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604731232,DONALD STORE,,2600 DONALD WAPATO RD,WAPATO,WA,98951,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605614703,ARLINGTON ARCO,,2233 SR 530 NE,ARLINGTON,WA,98223,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604733333,1 OAK WHOLESALE,,91 N MITCHELL CT,ADDISON,IL,60101,,2026-03-31,Expired,0059,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604733333,1 OAK WHOLESALE,,91 N MITCHELL CT,ADDISON,IL,60101,,2026-03-31,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604350855,KOA AT LYON'S FERRY MARINA,,102 LYONS FERRY RD,STARBUCK,WA,99359,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605603538,FT DISTRO INC.,,1724 W 4TH ST,TEMPE,AZ,85281,,2025-11-30,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604402583,#1 WHOLESALE,,2210 RONALD REAGAN BLVD,CUMMING,GA,30041,,2026-02-28,Expired,0061,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604282707,BEAVER LODGE,,2430 HIGHWAY 20 E,COLVILLE,WA,99114,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605532518,MIDTOWN DELI,,505 N MONTESANO ST,WESTPORT,WA,98595,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605532518,MIDTOWN DELI,,505 N MONTESANO ST,WESTPORT,WA,98595,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605532518,MIDTOWN DELI,,505 N MONTESANO ST,WESTPORT,WA,98595,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602829211,MARTEDI WINERY,,17621 128TH PL NE,WOODINVILLE,WA,98072,,2026-05-31,Expired,0060,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605551799,HIPPIE HUT SMOKE SHOP LACEY INC,,6326 MARTIN WAY E,LACEY,WA,98516,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605551799,HIPPIE HUT SMOKE SHOP LACEY INC,,6326 MARTIN WAY E,LACEY,WA,98516,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605551799,HIPPIE HUT SMOKE SHOP LACEY INC,,6326 MARTIN WAY E,LACEY,WA,98516,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605272034,WEST SIDE MARKET,,500 EUCLID ST,GRANDVIEW,WA,98930,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605566311,GRANDVIEW MARKET IGA,,206 EUCLID ST,GRANDVIEW,WA,98930,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605566311,GRANDVIEW MARKET IGA,,206 EUCLID ST,GRANDVIEW,WA,98930,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605464432,JUST VAPE GD LLC,,206 W COURT ST,GOLDENDALE,WA,98620,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605659328,CHARLIE'S MARKET,,1 FRONT ST,FRIDAY HARBOR,WA,98250,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604350855,KOA AT LYON'S FERRY MARINA,,102 LYONS FERRY RD,STARBUCK,WA,99359,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605659328,CHARLIE'S MARKET,,1 FRONT ST,FRIDAY HARBOR,WA,98250,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605492754,MT. RAINIER GENERAL STORE DBA LYNN'S TOWING GREENWATER,,58120 STATE ROUTE 410 E,ENUMCLAW,WA,98022,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605492754,MT. RAINIER GENERAL STORE DBA LYNN'S TOWING GREENWATER,,58120 STATE ROUTE 410 E,ENUMCLAW,WA,98022,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605492754,MT. RAINIER GENERAL STORE DBA LYNN'S TOWING GREENWATER,,58120 STATE ROUTE 410 E,ENUMCLAW,WA,98022,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #2,,2225 W WELLESLEY AVE STE 104,SPOKANE,WA,99205,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #14,,914 E MISSION AVE,SPOKANE,WA,99202,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #2,,2225 W WELLESLEY AVE STE 104,SPOKANE,WA,99205,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #9,,15735 E BROADWAY AVE,SPOKANE VALLEY,WA,99037,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605522016,THE ENGEL'S PUB,,113 5TH AVE S,EDMONDS,WA,98020,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605522016,THE ENGEL'S PUB,,113 5TH AVE S,EDMONDS,WA,98020,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604745842,TIENDA LA VICTORIA,,10023 128TH ST E,PUYALLUP,WA,98373,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604745842,TIENDA LA VICTORIA,,10023 128TH ST E,PUYALLUP,WA,98373,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604745842,TIENDA LA VICTORIA,,10023 128TH ST E,PUYALLUP,WA,98373,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605387133,ANGLER WEST,,143 DAVIDSON AVE,WOODLAND,WA,98674,,2026-01-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605387133,ANGLER WEST,,143 DAVIDSON AVE,WOODLAND,WA,98674,,2026-01-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605387133,ANGLER WEST,,143 DAVIDSON AVE,WOODLAND,WA,98674,,2026-01-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH MARKET AT THE CASINO,,12939 CASINO DR,ANACORTES,WA,98221,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH MARKET AT THE CASINO,,12939 CASINO DR,ANACORTES,WA,98221,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH MARKET AT THE CASINO,,12939 CASINO DR,ANACORTES,WA,98221,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #13,,4007 N MARKET ST,SPOKANE,WA,99207,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #3,,1517 N PINES RD,SPOKANE VALLEY,WA,99206,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #1,,2918 S REGAL ST,SPOKANE,WA,99223,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #1,,2918 S REGAL ST,SPOKANE,WA,99223,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #3,,1517 N PINES RD,SPOKANE VALLEY,WA,99206,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #13,,4007 N MARKET ST,SPOKANE,WA,99207,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #8,,16105 E TRENT AVE,SPOKANE VALLEY,WA,99216,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #8,,16105 E TRENT AVE,SPOKANE VALLEY,WA,99216,,2026-04-30,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #14,,914 E MISSION AVE,SPOKANE,WA,99202,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603113255,JUNEAU STREET MARKET,,5901 CALIFORNIA AVE SW,SEATTLE,WA,98136,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605445517,HAR5,,501 NE 3RD AVE,CAMAS,WA,98607,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603210129,BEN'S DELI MART,,18437 E STATE ROUTE 3,ALLYN,WA,98524,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605445517,HAR5,,501 NE 3RD AVE,CAMAS,WA,98607,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605445517,HAR5,,501 NE 3RD AVE,CAMAS,WA,98607,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604754552,SUPER DELI MART,,9051 35TH AVE SW,SEATTLE,WA,98126,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604754552,SUPER DELI MART,,9051 35TH AVE SW,SEATTLE,WA,98126,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604754552,SUPER DELI MART,,9051 35TH AVE SW,SEATTLE,WA,98126,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,HUNGRY BEAR MARKET,,406 HIGH SCHOOL RD NE,BAINBRIDGE ISLAND,WA,98110,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,578073701,HUNGRY BEAR MARKET,,406 HIGH SCHOOL RD NE,BAINBRIDGE ISLAND,WA,98110,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604903078,GRAB N SNACK ON GRAHAM,,2801 S GRAHAM ST,SEATTLE,WA,98108,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604903078,GRAB N SNACK ON GRAHAM,,2801 S GRAHAM ST,SEATTLE,WA,98108,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603113255,JUNEAU STREET MARKET,,5901 CALIFORNIA AVE SW,SEATTLE,WA,98136,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603113255,JUNEAU STREET MARKET,,5901 CALIFORNIA AVE SW,SEATTLE,WA,98136,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605748946,CHANDLER'S BAY KOREAN CHICKEN & MART,,1018 CENTRAL AVE N,KENT,WA,98032,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605748946,CHANDLER'S BAY KOREAN CHICKEN & MART,,1018 CENTRAL AVE N,KENT,WA,98032,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605748946,CHANDLER'S BAY KOREAN CHICKEN & MART,,1018 CENTRAL AVE N,KENT,WA,98032,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #12,,820 W FRANCIS AVE,SPOKANE,WA,99205,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,BLAINE USA,,371 3RD ST,BLAINE,WA,98230,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #4,,10414 W SUNSET HIGHWAY,SPOKANE,WA,99224,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,ISSAQUAH ARCO AM/PM,,800 FRONT ST N,ISSAQUAH,WA,98027,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,BLAINE USA,,371 3RD ST,BLAINE,WA,98230,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,MOBIL 62514,,2808 WHEATON WAY,BREMERTON,WA,98310,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,MOBIL 62514,,2808 WHEATON WAY,BREMERTON,WA,98310,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604903078,GRAB N SNACK ON GRAHAM,,2801 S GRAHAM ST,SEATTLE,WA,98108,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604812392,RICO'S BARBERSHOP,,520 E EDISON AVE,SUNNYSIDE,WA,98944,,2025-10-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH CASINO & LODGE,,12885 CASINO DR,ANACORTES,WA,98221,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,THE VILLAGE GAS STATION,,17599 FRONT ST,LA CONNER,WA,98257,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,THE VILLAGE GAS STATION,,17599 FRONT ST,LA CONNER,WA,98257,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH MARKET & DELI,,12515 CHRISTIANSON RD,ANACORTES,WA,98221,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH MARKET & DELI,,12515 CHRISTIANSON RD,ANACORTES,WA,98221,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605667840,CHS NORTHWEST,,102 NOOKSACK AVE,NOOKSACK,WA,98276,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605667840,CHS NORTHWEST,,102 NOOKSACK AVE,NOOKSACK,WA,98276,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605667840,CHS NORTHWEST,,102 NOOKSACK AVE,NOOKSACK,WA,98276,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605766178,GOLDENDALE TRAVEL CENTER,,279 HIGHWAY 97,GOLDENDALE,WA,98620,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605766178,GOLDENDALE TRAVEL CENTER,,279 HIGHWAY 97,GOLDENDALE,WA,98620,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605766178,GOLDENDALE TRAVEL CENTER,,279 HIGHWAY 97,GOLDENDALE,WA,98620,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605751177,LUCKY SEVEN FOOD STORE,,4061 PACIFIC AVE SE,LACEY,WA,98503,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605751177,LUCKY SEVEN FOOD STORE,,4061 PACIFIC AVE SE,LACEY,WA,98503,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,605751177,LUCKY SEVEN FOOD STORE,,4061 PACIFIC AVE SE,LACEY,WA,98503,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,604716394,RAINIER AM/PM,,251 RAINIER AVE N,RENTON,WA,98057,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,600372148,SWINOMISH CASINO & LODGE,,12885 CASINO DR,ANACORTES,WA,98221,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,MUKILTEO ARCO AM/PM,,3825 HARBOUR POINTE BLVD SW,MUKILTEO,WA,98275,,2026-02-28,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62501,,1440 N 20TH AVE,PASCO,WA,99301,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,MUKILTEO ARCO AM/PM,,3825 HARBOUR POINTE BLVD SW,MUKILTEO,WA,98275,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,MUKILTEO ARCO AM/PM,,3825 HARBOUR POINTE BLVD SW,MUKILTEO,WA,98275,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62501,,1440 N 20TH AVE,PASCO,WA,99301,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,MUKILTEO ARCO AM/PM,,3825 HARBOUR POINTE BLVD SW,MUKILTEO,WA,98275,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,ROYAL EXPRESS MART,,5820 E ALKI AVE,SPOKANE VALLEY,WA,99212,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,ROYAL EXPRESS MART,,5820 E ALKI AVE,SPOKANE VALLEY,WA,99212,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,ROYAL EXPRESS MART,,5820 E ALKI AVE,SPOKANE VALLEY,WA,99212,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62505,,1608 W LINCOLN AVE,YAKIMA,WA,98902,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #9,,15735 E BROADWAY AVE,SPOKANE VALLEY,WA,99037,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62515,,12739 1ST AVE S,BURIEN,WA,98168,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62160,,770 N GRAND AVE,PULLMAN,WA,99163,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62513,,390 SW SEDGWICK RD,PORT ORCHARD,WA,98367,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62515,,12739 1ST AVE S,BURIEN,WA,98168,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #12,,820 W FRANCIS AVE,SPOKANE,WA,99205,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603033142,VAPOR LOUNGE #4,,10414 W SUNSET HIGHWAY,SPOKANE,WA,99224,,2026-04-30,Expired,0058,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603485478,"BUDDY'S GLASS AND GOODIES, INC.",,420 SUNSET BLVD N STE B,RENTON,WA,98057,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,603485478,"BUDDY'S GLASS AND GOODIES, INC.",,420 SUNSET BLVD N STE B,RENTON,WA,98057,,2026-03-31,Expired,0060,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
Washington,602902973,TESORO 62515,,12739 1ST AVE S,BURIEN,WA,98168,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:08Z
